2014-07-27,08:44:25,LHR3,2051262,213.205.240.143,GET,d1wa2s2ofi5p2i.cloudfront.net,/133376/05_glasses.mp4,206,-,AppleCoreMedia/1.0.0.11D257%2520(iPad;%2520U;%2520CPU%2520OS%25207_1_2%2520like%2520Mac%2520OS%2520X;%2520en_gb),-,-,Hit,YdTZyIkwiKpSX5F6sbgSiOv7zG0W65YQV66ON9NCRPCxLm59F_1qhg==,c.rockabox.co,http,342,0.089
2014-07-27,08:44:25,LHR3,2051262,213.205.240.143,GET,d1wa2s2ofi5p2i.cloudfront.net,/133376/05_glasses.mp4,206,-,AppleCoreMedia/1.0.0.11D257%2520(iPad;%2520U;%2520CPU%2520OS%25207_1_2%2520like%2520Mac%2520OS%2520X;%2520en_gb),-,-,Hit,WeiDyy6ty0vGhIEEN4jhWBGaJOCbLv7TrGhmFRBVc_ysiET5FKhTAw==,c.rockabox.co,http,342,0.033
2014-07-27,08:44:26,LHR3,2051262,213.205.240.143,GET,d1wa2s2ofi5p2i.cloudfront.net,/133376/05_glasses.mp4,206,-,AppleCoreMedia/1.0.0.11D257%2520(iPad;%2520U;%2520CPU%2520OS%25207_1_2%2520like%2520Mac%2520OS%2520X;%2520en_gb),-,-,Hit,wp27E-2gaxI74Of4JHC4poqcE9Ot2QW3ON-hJ2JAbVIuVX7B4ZjQfA==,c.rockabox.co,http,342,0.035
2014-07-27,08:44:26,LHR3,1977538,213.205.240.143,GET,d1wa2s2ofi5p2i.cloudfront.net,/133376/05_glasses.mp4,206,-,AppleCoreMedia/1.0.0.11D257%2520(iPad;%2520U;%2520CPU%2520OS%25207_1_2%2520like%2520Mac%2520OS%2520X;%2520en_gb),-,-,Hit,pjN7VWVHehrFfKq_Wj4PRDBkXTLGXFlGAsjjy3lxLRfF3XMy2CQhYw==,c.rockabox.co,http,353,0.037
2014-07-27,08:44:26,LHR3,8704,213.205.240.143,GET,d1wa2s2ofi5p2i.cloudfront.net,/133376/05_glasses.mp4,206,-,AppleCoreMedia/1.0.0.11D257%2520(iPad;%2520U;%2520CPU%2520OS%25207_1_2%2520like%2520Mac%2520OS%2520X;%2520en_gb),-,-,Hit,Ot4rH0jGlP8amR-_wegKEb1Ydody3UhwwqMMr4y65hs9zAkAz4tGHQ==,c.rockabox.co,http,353,0.005
2014-07-27,08:44:26,LHR3,8704,213.205.240.143,GET,d1wa2s2ofi5p2i.cloudfront.net,/133376/05_glasses.mp4,206,-,AppleCoreMedia/1.0.0.11D257%2520(iPad;%2520U;%2520CPU%2520OS%25207_1_2%2520like%2520Mac%2520OS%2520X;%2520en_gb),-,-,Hit,QKtv6HIkexmK0NZTY3UzotHoJZ1RBMWYBH07Zl0GbuiS3jgiu-wa3A==,c.rockabox.co,http,353,0.007
2014-07-27,08:44:27,LHR3,8706,213.205.240.143,GET,d1wa2s2ofi5p2i.cloudfront.net,/133376/05_glasses.mp4,206,-,AppleCoreMedia/1.0.0.11D257%2520(iPad;%2520U;%2520CPU%2520OS%25207_1_2%2520like%2520Mac%2520OS%2520X;%2520en_gb),-,-,Hit,IFFBJ5SE_endFVTgAsqT8AhnUzXG82ZoPwH_i4UOR-MRamk3IMABOA==,c.rockabox.co,http,355,0.007
2014-07-27,08:44:27,LHR3,8706,213.205.240.143,GET,d1wa2s2ofi5p2i.cloudfront.net,/133376/05_glasses.mp4,206,-,AppleCoreMedia/1.0.0.11D257%2520(iPad;%2520U;%2520CPU%2520OS%25207_1_2%2520like%2520Mac%2520OS%2520X;%2520en_gb),-,-,Hit,5pMaSnkTYYj0KJwtL2ir1q6g7v8-s09uaY6fR0WRNrkDfVUQXf1-LA==,c.rockabox.co,http,355,0.001
2014-07-27,08:44:27,LHR3,8706,213.205.240.143,GET,d1wa2s2ofi5p2i.cloudfront.net,/133376/05_glasses.mp4,206,-,AppleCoreMedia/1.0.0.11D257%2520(iPad;%2520U;%2520CPU%2520OS%25207_1_2%2520like%2520Mac%2520OS%2520X;%2520en_gb),-,-,Hit,R-gEbDs7LbvOaG-R4DazTPt3wXfXYlNAJIZoPUv_wHW746LiUBLNaA==,c.rockabox.co,http,355,0.001
2014-07-27,08:44:28,LHR3,82435,213.205.240.143,GET,d1wa2s2ofi5p2i.cloudfront.net,/133376/05_glasses.mp4,206,-,AppleCoreMedia/1.0.0.11D257%2520(iPad;%2520U;%2520CPU%2520OS%25207_1_2%2520like%2520Mac%2520OS%2520X;%2520en_gb),-,-,Hit,VIDECEr5nexH5ucjQOFAB3Tb_k3rbofsvDA6-N6C33lJOUOwyWZ6fw==,c.rockabox.co,http,355,0.011
2014-07-27,08:44:28,LHR3,90627,213.205.240.143,GET,d1wa2s2ofi5p2i.cloudfront.net,/133376/05_glasses.mp4,206,-,AppleCoreMedia/1.0.0.11D257%2520(iPad;%2520U;%2520CPU%2520OS%25207_1_2%2520like%2520Mac%2520OS%2520X;%2520en_gb),-,-,Hit,qnD2H-8q5Yuvadv7bNsmTsaNoJ2X-MmLtdf2pp9XVNnStfGaD-gl5w==,c.rockabox.co,http,355,0.001
2014-07-27,08:44:29,LHR3,8706,213.205.240.143,GET,d1wa2s2ofi5p2i.cloudfront.net,/133376/05_glasses.mp4,206,-,AppleCoreMedia/1.0.0.11D257%2520(iPad;%2520U;%2520CPU%2520OS%25207_1_2%2520like%2520Mac%2520OS%2520X;%2520en_gb),-,-,Hit,nw9Uz821OsP15TBKs3M0J22bJVLaYhPKn0Mdm2IyS3aGDYl6LaURBA==,c.rockabox.co,http,355,0.001
2014-07-27,08:44:29,LHR3,3265,213.205.240.143,GET,d1wa2s2ofi5p2i.cloudfront.net,/133376/05_glasses.mp4,206,-,AppleCoreMedia/1.0.0.11D257%2520(iPad;%2520U;%2520CPU%2520OS%25207_1_2%2520like%2520Mac%2520OS%2520X;%2520en_gb),-,-,Hit,aC9Pg-Q3MDdxQks-FPzhUL8q-v21YyNELaeXQ2H21JJo24NNvGmdZw==,c.rockabox.co,http,355,0.001
2014-07-27,08:44:50,LHR3,8702,213.205.240.143,GET,d1wa2s2ofi5p2i.cloudfront.net,/133376/02_glasses.mp4,206,-,AppleCoreMedia/1.0.0.11D257%2520(iPad;%2520U;%2520CPU%2520OS%25207_1_2%2520like%2520Mac%2520OS%2520X;%2520en_gb),-,-,Hit,amwBTIHPBsrbE3s_WNAKJN-fMRAzgyS4Vo21AtxJT1rKVio3CFkUUA==,c.rockabox.co,http,351,0.003
2014-07-27,08:44:50,LHR3,8704,213.205.240.143,GET,d1wa2s2ofi5p2i.cloudfront.net,/133376/02_glasses.mp4,206,-,AppleCoreMedia/1.0.0.11D257%2520(iPad;%2520U;%2520CPU%2520OS%25207_1_2%2520like%2520Mac%2520OS%2520X;%2520en_gb),-,-,Hit,3LcMzmd07pmitOheRBMgf59h-JAuS599kz5E8AmcNHDoFNwHXQxOYw==,c.rockabox.co,http,353,0.005
2014-07-27,08:44:50,LHR3,8704,213.205.240.143,GET,d1wa2s2ofi5p2i.cloudfront.net,/133376/02_glasses.mp4,206,-,AppleCoreMedia/1.0.0.11D257%2520(iPad;%2520U;%2520CPU%2520OS%25207_1_2%2520like%2520Mac%2520OS%2520X;%2520en_gb),-,-,Hit,Kj5LryfYqPCF91s3XqpAYfhbFY994MHLXcSprPy_L-V9-aICrKh-6w==,c.rockabox.co,http,353,0.003
2014-07-27,08:44:58,LHR3,8704,213.205.240.143,GET,d1wa2s2ofi5p2i.cloudfront.net,/133376/01_glasses.mp4,206,-,AppleCoreMedia/1.0.0.11D257%2520(iPad;%2520U;%2520CPU%2520OS%25207_1_2%2520like%2520Mac%2520OS%2520X;%2520en_gb),-,-,Hit,S2r-eo0RWvc2isdnXGeBHJUoabnVrgGn2eYPTVzKONJQ6Ys-7n7jAQ==,c.rockabox.co,http,353,0.004
2014-07-27,08:44:58,LHR3,1138139,213.205.240.143,GET,d1wa2s2ofi5p2i.cloudfront.net,/133376/01_glasses.mp4,206,-,AppleCoreMedia/1.0.0.11D257%2520(iPad;%2520U;%2520CPU%2520OS%25207_1_2%2520like%2520Mac%2520OS%2520X;%2520en_gb),-,-,Hit,t_Raw3TBlca3F3sQJzXhkQyxJPQpOPm0ijrgw1yXls9_dazfHR4sbA==,c.rockabox.co,http,353,0.032
2014-07-27,08:45:05,LHR3,1714483,213.205.240.143,GET,d1wa2s2ofi5p2i.cloudfront.net,/133376/03_glasses.mp4,206,-,AppleCoreMedia/1.0.0.11D257%2520(iPad;%2520U;%2520CPU%2520OS%25207_1_2%2520like%2520Mac%2520OS%2520X;%2520en_gb),-,-,Hit,SCa4evYghDaci_cNEejDaEJCPQQWCwM08nFFpW8SojZ2L_pLGtmNSQ==,c.rockabox.co,http,342,0.052
2014-07-27,08:45:05,LHR3,1714483,213.205.240.143,GET,d1wa2s2ofi5p2i.cloudfront.net,/133376/03_glasses.mp4,206,-,AppleCoreMedia/1.0.0.11D257%2520(iPad;%2520U;%2520CPU%2520OS%25207_1_2%2520like%2520Mac%2520OS%2520X;%2520en_gb),-,-,Hit,QDa8U7rFpe7zz3e--D20C38cmEXG7lJj_5o46SEAvhF2EtDnr2KV5g==,c.rockabox.co,http,342,0.036
2014-07-27,08:45:05,LHR3,8702,213.205.240.143,GET,d1wa2s2ofi5p2i.cloudfront.net,/133376/03_glasses.mp4,206,-,AppleCoreMedia/1.0.0.11D257%2520(iPad;%2520U;%2520CPU%2520OS%25207_1_2%2520like%2520Mac%2520OS%2520X;%2520en_gb),-,-,Hit,uCljzD7sN_1yvaCyYORiaBWK6X25U6vrXRbwkbOsNn9dKQtUL2ePcA==,c.rockabox.co,http,351,0.001
2014-07-27,08:45:05,LHR3,8703,213.205.240.143,GET,d1wa2s2ofi5p2i.cloudfront.net,/133376/03_glasses.mp4,206,-,AppleCoreMedia/1.0.0.11D257%2520(iPad;%2520U;%2520CPU%2520OS%25207_1_2%2520like%2520Mac%2520OS%2520X;%2520en_gb),-,-,Hit,9RpuVJZxN75aT9B76Zdqu5agwZ6Z-f7i4vCTziuM2rSEsn9OA7L8mw==,c.rockabox.co,http,352,0.001
2014-07-27,08:44:36,LHR3,1118561,213.205.240.143,GET,d1wa2s2ofi5p2i.cloudfront.net,/133376/04_glasses.mp4,206,-,AppleCoreMedia/1.0.0.11D257%2520(iPad;%2520U;%2520CPU%2520OS%25207_1_2%2520like%2520Mac%2520OS%2520X;%2520en_gb),-,-,Hit,ixiEtNDzCcRK8Na39Mm97A8VjWwKtL7-0PGSl0ej0vYgX-Pq1C0XYg==,c.rockabox.co,http,342,0.034
2014-07-27,08:44:37,LHR3,3148,213.205.240.143,GET,d1wa2s2ofi5p2i.cloudfront.net,/133376/04_glasses.mp4,206,-,AppleCoreMedia/1.0.0.11D257%2520(iPad;%2520U;%2520CPU%2520OS%25207_1_2%2520like%2520Mac%2520OS%2520X;%2520en_gb),-,-,Hit,YsHAWzc5gWt8m0wslCUqnxSulcPN8ry0sjeRBEVnAzIUdaJWHyCEXw==,c.rockabox.co,http,349,0.001
2014-07-27,08:44:37,LHR3,8704,213.205.240.143,GET,d1wa2s2ofi5p2i.cloudfront.net,/133376/04_glasses.mp4,206,-,AppleCoreMedia/1.0.0.11D257%2520(iPad;%2520U;%2520CPU%2520OS%25207_1_2%2520like%2520Mac%2520OS%2520X;%2520en_gb),-,-,Hit,aoSLEQid6LmE35-XXRxhZc908rH16P_0IaiB38TYe1S1bwq6rJYedA==,c.rockabox.co,http,353,0.002
2014-07-27,08:44:43,LHR3,1118561,213.205.240.143,GET,d1wa2s2ofi5p2i.cloudfront.net,/133376/04_glasses.mp4,206,-,AppleCoreMedia/1.0.0.11D257%2520(iPad;%2520U;%2520CPU%2520OS%25207_1_2%2520like%2520Mac%2520OS%2520X;%2520en_gb),-,-,Hit,DPW1S-v-F5XC0GLenZS82FP6lLZITZeAiFw6lBkogXw_L_HRKBAuiw==,c.rockabox.co,http,342,0.026
2014-07-27,08:44:37,LHR3,8704,213.205.240.143,GET,d1wa2s2ofi5p2i.cloudfront.net,/133376/04_glasses.mp4,206,-,AppleCoreMedia/1.0.0.11D257%2520(iPad;%2520U;%2520CPU%2520OS%25207_1_2%2520like%2520Mac%2520OS%2520X;%2520en_gb),-,-,Hit,VFDeNPylQKtiWV7n8fjcDZzn-TjRbq4xOgQ0tREjL2Pf294ZsF9cwQ==,c.rockabox.co,http,353,0.005
2014-07-27,08:44:37,LHR3,8704,213.205.240.143,GET,d1wa2s2ofi5p2i.cloudfront.net,/133376/04_glasses.mp4,206,-,AppleCoreMedia/1.0.0.11D257%2520(iPad;%2520U;%2520CPU%2520OS%25207_1_2%2520like%2520Mac%2520OS%2520X;%2520en_gb),-,-,Hit,FV--_o9ptb809uNg3bkr56iv-j96gwa6hO0_2lz-bX2kF49OPqy0Wg==,c.rockabox.co,http,353,0.003
2014-07-27,08:44:37,LHR3,82431,213.205.240.143,GET,d1wa2s2ofi5p2i.cloudfront.net,/133376/04_glasses.mp4,206,-,AppleCoreMedia/1.0.0.11D257%2520(iPad;%2520U;%2520CPU%2520OS%25207_1_2%2520like%2520Mac%2520OS%2520X;%2520en_gb),-,-,Hit,3tt_vGZNJVeMDB0QXqlwChblE5ahbMp3wIoaIKEf_WlEyJ521_FT9Q==,c.rockabox.co,http,351,0.013
2014-07-27,08:44:44,LHR3,1118561,213.205.240.143,GET,d1wa2s2ofi5p2i.cloudfront.net,/133376/04_glasses.mp4,206,-,AppleCoreMedia/1.0.0.11D257%2520(iPad;%2520U;%2520CPU%2520OS%25207_1_2%2520like%2520Mac%2520OS%2520X;%2520en_gb),-,-,Hit,t7-JJ9sh_UkPehL4peWJl9ZKIfyVSOPCQkPMZQHdFY_xXuyP1PsAsw==,c.rockabox.co,http,342,0.027
2014-07-27,08:44:50,LHR3,8703,213.205.240.143,GET,d1wa2s2ofi5p2i.cloudfront.net,/133376/02_glasses.mp4,206,-,AppleCoreMedia/1.0.0.11D257%2520(iPad;%2520U;%2520CPU%2520OS%25207_1_2%2520like%2520Mac%2520OS%2520X;%2520en_gb),-,-,Hit,NthBnGDnElSAtP4ckpgavqz8SN6X6SKBe89_wAOmW_quMH9utLtGkA==,c.rockabox.co,http,352,0.006
2014-07-27,08:44:50,LHR3,8704,213.205.240.143,GET,d1wa2s2ofi5p2i.cloudfront.net,/133376/02_glasses.mp4,206,-,AppleCoreMedia/1.0.0.11D257%2520(iPad;%2520U;%2520CPU%2520OS%25207_1_2%2520like%2520Mac%2520OS%2520X;%2520en_gb),-,-,Hit,tIaY5Gkzio17nWne964v32Uiqq0yrZ9Gt9ImhtHzaU0VDbgRv_wCqA==,c.rockabox.co,http,353,0.005
2014-07-27,08:44:50,LHR3,8704,213.205.240.143,GET,d1wa2s2ofi5p2i.cloudfront.net,/133376/02_glasses.mp4,206,-,AppleCoreMedia/1.0.0.11D257%2520(iPad;%2520U;%2520CPU%2520OS%25207_1_2%2520like%2520Mac%2520OS%2520X;%2520en_gb),-,-,Hit,0maBDRzC5KIw5LqKJ3MKqrCNZnOYc8n79ZfI9JXbIfJF3z4F9Aizqg==,c.rockabox.co,http,353,0.001
2014-07-27,08:44:50,LHR3,8704,213.205.240.143,GET,d1wa2s2ofi5p2i.cloudfront.net,/133376/02_glasses.mp4,206,-,AppleCoreMedia/1.0.0.11D257%2520(iPad;%2520U;%2520CPU%2520OS%25207_1_2%2520like%2520Mac%2520OS%2520X;%2520en_gb),-,-,Hit,aKPtGRiMmwYfaBV_e9YmPUSoWu0IHKLC3lJpy-rbBcLs3GPiuE3RnQ==,c.rockabox.co,http,353,0.004
2014-07-27,08:44:50,LHR3,8701,213.205.240.143,GET,d1wa2s2ofi5p2i.cloudfront.net,/133376/02_glasses.mp4,206,-,AppleCoreMedia/1.0.0.11D257%2520(iPad;%2520U;%2520CPU%2520OS%25207_1_2%2520like%2520Mac%2520OS%2520X;%2520en_gb),-,-,Hit,U2npFDG3Ciob2h5Dz_u67RTZd9N-KtHkK3T_CjJjrXrVTN7wk_usFA==,c.rockabox.co,http,350,0.000
2014-07-27,08:44:58,LHR3,1228247,213.205.240.143,GET,d1wa2s2ofi5p2i.cloudfront.net,/133376/01_glasses.mp4,206,-,AppleCoreMedia/1.0.0.11D257%2520(iPad;%2520U;%2520CPU%2520OS%25207_1_2%2520like%2520Mac%2520OS%2520X;%2520en_gb),-,-,Hit,1DQ4jf3W5rTbaL_-V_xaiBIENSkAzKSVzuhCLk0UNPXgmVjtqiMGCA==,c.rockabox.co,http,342,0.030
2014-07-27,08:44:59,LHR3,71503,213.205.240.143,GET,d1wa2s2ofi5p2i.cloudfront.net,/133376/01_glasses.mp4,206,-,AppleCoreMedia/1.0.0.11D257%2520(iPad;%2520U;%2520CPU%2520OS%25207_1_2%2520like%2520Mac%2520OS%2520X;%2520en_gb),-,-,Hit,c4oLK6q42BlXuEdB-6d9mprsrgbY_AyBoDDLFPWpN7-0g9784gkLTw==,c.rockabox.co,http,351,0.001
2014-07-27,08:44:58,LHR3,1228247,213.205.240.143,GET,d1wa2s2ofi5p2i.cloudfront.net,/133376/01_glasses.mp4,206,-,AppleCoreMedia/1.0.0.11D257%2520(iPad;%2520U;%2520CPU%2520OS%25207_1_2%2520like%2520Mac%2520OS%2520X;%2520en_gb),-,-,Hit,nNKxeWgcfcYO6gwq2nGaZgVK7b7v5lfjxTMKR9WAVp5IAjhwfyeTlQ==,c.rockabox.co,http,342,0.052
2014-07-27,08:44:58,LHR3,1228247,213.205.240.143,GET,d1wa2s2ofi5p2i.cloudfront.net,/133376/01_glasses.mp4,206,-,AppleCoreMedia/1.0.0.11D257%2520(iPad;%2520U;%2520CPU%2520OS%25207_1_2%2520like%2520Mac%2520OS%2520X;%2520en_gb),-,-,Hit,OIUNKRawVtYteJmD9UMF-bh6ALywpG0K4o-qlNKGRBeKLHCrzkb31A==,c.rockabox.co,http,342,0.030
2014-07-27,08:44:58,LHR3,8704,213.205.240.143,GET,d1wa2s2ofi5p2i.cloudfront.net,/133376/01_glasses.mp4,206,-,AppleCoreMedia/1.0.0.11D257%2520(iPad;%2520U;%2520CPU%2520OS%25207_1_2%2520like%2520Mac%2520OS%2520X;%2520en_gb),-,-,Hit,np7MCIYk2DPTGl3jtjAM0bRI6TNTjflw4JS0qxGsdoZELDnK1R1FWA==,c.rockabox.co,http,353,0.001
2014-07-27,08:44:58,LHR3,8704,213.205.240.143,GET,d1wa2s2ofi5p2i.cloudfront.net,/133376/01_glasses.mp4,206,-,AppleCoreMedia/1.0.0.11D257%2520(iPad;%2520U;%2520CPU%2520OS%25207_1_2%2520like%2520Mac%2520OS%2520X;%2520en_gb),-,-,Hit,MoUeOQuQBtdF18XUEutdQeUV3Goeebf0A_xGK0hShomnhtrXO6b-Yw==,c.rockabox.co,http,353,0.000
2014-07-27,08:44:59,LHR3,8706,213.205.240.143,GET,d1wa2s2ofi5p2i.cloudfront.net,/133376/01_glasses.mp4,206,-,AppleCoreMedia/1.0.0.11D257%2520(iPad;%2520U;%2520CPU%2520OS%25207_1_2%2520like%2520Mac%2520OS%2520X;%2520en_gb),-,-,Hit,P4Jr04Sk1cawSO4IJhtoB2ogge1QIxlN7LHGdJKQoMOZP_CC99yGhg==,c.rockabox.co,http,355,0.048
2014-07-27,08:44:28,LHR3,8706,213.205.240.143,GET,d1wa2s2ofi5p2i.cloudfront.net,/133376/05_glasses.mp4,206,-,AppleCoreMedia/1.0.0.11D257%2520(iPad;%2520U;%2520CPU%2520OS%25207_1_2%2520like%2520Mac%2520OS%2520X;%2520en_gb),-,-,Hit,gGoDYFlCTR771kiQ2CzyLbhUuEMrMrkucpp5rDtBJmllImyNVJyUww==,c.rockabox.co,http,355,0.021
2014-07-27,08:44:28,LHR3,8706,213.205.240.143,GET,d1wa2s2ofi5p2i.cloudfront.net,/133376/05_glasses.mp4,206,-,AppleCoreMedia/1.0.0.11D257%2520(iPad;%2520U;%2520CPU%2520OS%25207_1_2%2520like%2520Mac%2520OS%2520X;%2520en_gb),-,-,Hit,WPUXGPqrzlKAPQD3aszs9MypLaVRhNlGNIdwr9yl9ch2RJpQ5tOiTw==,c.rockabox.co,http,355,0.000
2014-07-27,08:44:29,LHR3,158915,213.205.240.143,GET,d1wa2s2ofi5p2i.cloudfront.net,/133376/05_glasses.mp4,206,-,AppleCoreMedia/1.0.0.11D257%2520(iPad;%2520U;%2520CPU%2520OS%25207_1_2%2520like%2520Mac%2520OS%2520X;%2520en_gb),-,-,Hit,eFChntvz81L-v49emt90MErrrpG5N2YETJpM11y3nh3rrD_slZVoMA==,c.rockabox.co,http,355,0.013
2014-07-27,08:44:50,LHR3,2724977,213.205.240.143,GET,d1wa2s2ofi5p2i.cloudfront.net,/133376/02_glasses.mp4,206,-,AppleCoreMedia/1.0.0.11D257%2520(iPad;%2520U;%2520CPU%2520OS%25207_1_2%2520like%2520Mac%2520OS%2520X;%2520en_gb),-,-,Hit,mo2qKOvWU14dVNxtwOZV77HNKGrQikzSwPvh51VEw6Aro8pcVMvfvQ==,c.rockabox.co,http,342,0.342
2014-07-27,08:44:58,LHR3,1228247,213.205.240.143,GET,d1wa2s2ofi5p2i.cloudfront.net,/133376/01_glasses.mp4,206,-,AppleCoreMedia/1.0.0.11D257%2520(iPad;%2520U;%2520CPU%2520OS%25207_1_2%2520like%2520Mac%2520OS%2520X;%2520en_gb),-,-,Hit,UU0bIiDSe3pkVhojYKFvvNoanqRPWgS2x7Y9gPNNfweFEOIxc9s6IQ==,c.rockabox.co,http,342,0.121
